,datetime,latitude,longitude,temperature
110169,2021-03-01 09:55:00,38.586,-77.711,7.7
1047912,2021-03-01 09:55:00,38.398,-77.456,8.4
1360883,2021-03-01 09:55:00,38.527,-77.859,7.8
767404,2021-03-01 09:56:00,38.717,-77.183,7.3
1029654,2021-03-01 09:56:00,38.504,-77.305,7.8
274009,2021-03-01 09:56:00,38.721,-77.515,7.2
839357,2021-03-01 10:00:00,38.87,-77.02,6.8
1258579,2021-03-01 10:06:00,38.717,-77.183,7.0
222035,2021-03-01 10:06:00,38.504,-77.305,7.2
1181895,2021-03-01 10:08:00,38.721,-77.515,7.0
767621,2021-03-01 10:11:00,38.717,-77.183,7.0
101038,2021-03-01 10:15:00,38.527,-77.859,8.0
966220,2021-03-01 10:15:00,38.267,-77.449,
1119829,2021-03-01 10:15:00,38.398,-77.456,8.2
1122644,2021-03-01 10:15:00,38.586,-77.711,7.9
970716,2021-03-01 10:15:00,38.01,-77.97,9.8
222915,2021-03-01 10:23:00,38.504,-77.305,7.8
120790,2021-03-01 10:35:00,38.267,-77.449,
107897,2021-03-01 10:35:00,38.398,-77.456,8.5
603481,2021-03-01 10:35:00,38.586,-77.711,7.8
739932,2021-03-01 10:35:00,38.527,-77.859,8.0
521975,2021-03-01 10:35:00,38.01,-77.97,10.0
1184064,2021-03-01 10:52:00,38.935,-77.447,6.7
737968,2021-03-01 10:52:00,38.847,-77.035,7.2
522366,2021-03-01 10:55:00,38.01,-77.97,9.8
99746,2021-03-01 10:55:00,38.527,-77.859,8.0
1045439,2021-03-01 10:55:00,38.398,-77.456,8.5
1052476,2021-03-01 10:55:00,38.586,-77.711,7.8
118669,2021-03-01 10:55:00,38.267,-77.449,
768348,2021-03-01 10:56:00,38.717,-77.183,7.3
1000699,2021-03-01 10:56:00,38.504,-77.305,8.3
1182797,2021-03-01 10:56:00,38.721,-77.515,7.2
839647,2021-03-01 11:00:00,38.87,-77.02,6.9
916433,2021-03-01 11:01:00,38.717,-77.183,7.0
1111843,2021-03-01 11:06:00,38.717,-77.183,7.0
797867,2021-03-01 11:11:00,38.717,-77.183,7.0
1207763,2021-03-01 11:13:00,38.504,-77.305,7.8
124372,2021-03-01 11:15:00,38.01,-77.97,9.8
837758,2021-03-01 11:15:00,38.527,-77.859,8.0
111616,2021-03-01 11:15:00,38.586,-77.711,7.8
744892,2021-03-01 11:15:00,38.267,-77.449,
522452,2021-03-01 11:15:00,38.398,-77.456,8.5
1031148,2021-03-01 11:22:00,38.504,-77.305,7.8
766922,2021-03-01 11:26:00,38.717,-77.183,7.0
1028411,2021-03-01 11:29:00,38.504,-77.305,7.8
1112077,2021-03-01 11:31:00,38.717,-77.183,7.0
1354207,2021-03-01 11:35:00,38.01,-77.97,9.7
1361413,2021-03-01 11:35:00,38.527,-77.859,8.0
1047216,2021-03-01 11:35:00,38.398,-77.456,8.5
1351610,2021-03-01 11:35:00,38.267,-77.449,
1127878,2021-03-01 11:35:00,38.586,-77.711,8.0
1046420,2021-03-01 11:50:00,38.935,-77.447,7.0
1048346,2021-03-01 11:52:00,38.935,-77.447,6.7
180182,2021-03-01 11:52:00,38.847,-77.035,7.2
998593,2021-03-01 11:54:00,38.504,-77.305,8.0
117197,2021-03-01 11:55:00,38.267,-77.449,
739270,2021-03-01 11:55:00,38.527,-77.859,8.0
521716,2021-03-01 11:55:00,38.01,-77.97,9.6
1053171,2021-03-01 11:55:00,38.586,-77.711,8.0
595496,2021-03-01 11:55:00,38.398,-77.456,8.5
944595,2021-03-01 11:56:00,38.721,-77.515,7.2
210034,2021-03-01 11:56:00,38.717,-77.183,7.5
222547,2021-03-01 11:56:00,38.504,-77.305,7.8
201521,2021-03-01 12:00:00,38.95,-77.45,6.7
770178,2021-03-01 12:00:00,38.85,-77.033,7.2
1077798,2021-03-01 12:00:00,38.87,-77.02,6.8
221785,2021-03-01 12:03:00,38.504,-77.305,7.2
275002,2021-03-01 12:09:00,38.721,-77.515,7.0
100508,2021-03-01 12:15:00,38.527,-77.859,8.1
1121849,2021-03-01 12:15:00,38.398,-77.456,8.5
1124661,2021-03-01 12:15:00,38.586,-77.711,8.0
117493,2021-03-01 12:15:00,38.267,-77.449,
799399,2021-03-01 12:18:00,38.717,-77.183,7.0
486898,2021-03-01 12:18:00,38.847,-77.035,7.8
1260604,2021-03-01 12:23:00,38.721,-77.515,7.0
1255525,2021-03-01 12:28:00,38.717,-77.183,8.0
913567,2021-03-01 12:33:00,38.717,-77.183,8.0
1128491,2021-03-01 12:35:00,38.586,-77.711,8.0
1120874,2021-03-01 12:35:00,38.398,-77.456,8.5
117559,2021-03-01 12:35:00,38.267,-77.449,
125684,2021-03-01 12:35:00,38.01,-77.97,10.1
664708,2021-03-01 12:35:00,38.527,-77.859,8.2
1030478,2021-03-01 12:40:00,38.504,-77.305,7.8
681673,2021-03-01 12:48:00,38.504,-77.305,7.8
181027,2021-03-01 12:52:00,38.847,-77.035,7.8
202852,2021-03-01 12:52:00,38.935,-77.447,6.7
768049,2021-03-01 12:52:00,38.717,-77.183,8.0
207211,2021-03-01 12:53:00,38.717,-77.183,8.0
99418,2021-03-01 12:55:00,38.527,-77.859,8.3
109535,2021-03-01 12:55:00,38.398,-77.456,8.9
518879,2021-03-01 12:55:00,38.267,-77.449,
752883,2021-03-01 12:55:00,38.01,-77.97,10.1
112068,2021-03-01 12:55:00,38.586,-77.711,8.2
799117,2021-03-01 12:56:00,38.717,-77.183,7.7
221254,2021-03-01 12:56:00,38.504,-77.305,7.8
272423,2021-03-01 12:56:00,38.721,-77.515,7.2
372536,2021-03-01 13:00:00,38.87,-77.02,7.3
223056,2021-03-01 13:04:00,38.504,-77.305,7.2
484599,2021-03-01 13:11:00,38.847,-77.035,7.8
1055463,2021-03-01 13:15:00,38.586,-77.711,8.2
124787,2021-03-01 13:15:00,38.01,-77.97,10.6
596519,2021-03-01 13:15:00,38.398,-77.456,9.0
103147,2021-03-01 13:15:00,38.527,-77.859,8.5
963589,2021-03-01 13:15:00,38.267,-77.449,
473920,2021-03-01 13:16:00,38.721,-77.515,8.0
1118095,2021-03-01 13:26:00,38.721,-77.515,8.0
945279,2021-03-01 13:34:00,38.721,-77.515,8.0
597403,2021-03-01 13:35:00,38.398,-77.456,9.5
113007,2021-03-01 13:35:00,38.586,-77.711,8.7
517208,2021-03-01 13:35:00,38.267,-77.449,
621366,2021-03-01 13:35:00,38.527,-77.859,8.8
524874,2021-03-01 13:35:00,38.01,-77.97,11.0
180421,2021-03-01 13:36:00,38.847,-77.035,7.8
916130,2021-03-01 13:36:00,38.717,-77.183,8.0
202365,2021-03-01 13:44:00,38.935,-77.447,8.3
1028578,2021-03-01 13:46:00,38.504,-77.305,7.8
885429,2021-03-01 13:48:00,38.847,-77.035,8.0
484373,2021-03-01 13:52:00,38.847,-77.035,7.8
1047909,2021-03-01 13:52:00,38.935,-77.447,8.3
1208564,2021-03-01 13:54:00,38.504,-77.305,8.0
1126784,2021-03-01 13:55:00,38.586,-77.711,9.3
1358499,2021-03-01 13:55:00,38.527,-77.859,9.2
964011,2021-03-01 13:55:00,38.267,-77.449,
123580,2021-03-01 13:55:00,38.01,-77.97,11.2
1130200,2021-03-01 13:55:00,38.398,-77.456,9.5
209958,2021-03-01 13:56:00,38.717,-77.183,7.8
1183196,2021-03-01 13:56:00,38.721,-77.515,7.8
221848,2021-03-01 13:56:00,38.504,-77.305,7.8
371260,2021-03-01 14:00:00,38.87,-77.02,7.8
1000246,2021-03-01 14:06:00,38.504,-77.305,7.8
999566,2021-03-01 14:13:00,38.504,-77.305,7.8
273318,2021-03-01 14:14:00,38.721,-77.515,8.0
768483,2021-03-01 14:14:00,38.847,-77.035,8.3
124234,2021-03-01 14:15:00,38.01,-77.97,11.6
1122398,2021-03-01 14:15:00,38.586,-77.711,9.2
1118530,2021-03-01 14:15:00,38.398,-77.456,10.0
1151797,2021-03-01 14:15:00,38.527,-77.859,9.7
710429,2021-03-01 14:15:00,38.267,-77.449,
203875,2021-03-01 14:21:00,38.935,-77.447,8.9
511720,2021-03-01 14:23:00,38.717,-77.183,8.0
1028722,2021-03-01 14:30:00,38.504,-77.305,8.3
201453,2021-03-01 14:33:00,38.935,-77.447,8.9
1045094,2021-03-01 14:35:00,38.398,-77.456,10.6
1127843,2021-03-01 14:35:00,38.586,-77.711,9.4
1151112,2021-03-01 14:35:00,38.527,-77.859,9.8
125935,2021-03-01 14:35:00,38.01,-77.97,11.9
120064,2021-03-01 14:35:00,38.267,-77.449,
887354,2021-03-01 14:41:00,38.847,-77.035,8.9
1257057,2021-03-01 14:43:00,38.717,-77.183,9.0
203676,2021-03-01 14:52:00,38.935,-77.447,8.9
887934,2021-03-01 14:52:00,38.847,-77.035,8.3
222909,2021-03-01 14:54:00,38.504,-77.305,9.0
124873,2021-03-01 14:55:00,38.01,-77.97,12.1
528687,2021-03-01 14:55:00,38.586,-77.711,9.5
118109,2021-03-01 14:55:00,38.267,-77.449,
838795,2021-03-01 14:55:00,38.527,-77.859,10.0
106911,2021-03-01 14:55:00,38.398,-77.456,11.0
223798,2021-03-01 14:56:00,38.504,-77.305,8.3
472913,2021-03-01 14:56:00,38.721,-77.515,8.9
513211,2021-03-01 14:56:00,38.717,-77.183,8.7
1227701,2021-03-01 15:00:00,38.85,-77.033,8.3
371895,2021-03-01 15:00:00,38.87,-77.02,8.2
1107789,2021-03-01 15:05:00,38.504,-77.305,7.8
839690,2021-03-01 15:15:00,38.527,-77.859,10.1
120189,2021-03-01 15:15:00,38.267,-77.449,
112471,2021-03-01 15:15:00,38.586,-77.711,9.7
107138,2021-03-01 15:15:00,38.398,-77.456,11.5
972197,2021-03-01 15:15:00,38.01,-77.97,12.3
1183374,2021-03-01 15:25:00,38.935,-77.447,9.4
222013,2021-03-01 15:32:00,38.504,-77.305,7.8
272753,2021-03-01 15:33:00,38.721,-77.515,9.0
1132702,2021-03-01 15:35:00,38.586,-77.711,10.1
1153559,2021-03-01 15:35:00,38.527,-77.859,10.4
518227,2021-03-01 15:35:00,38.267,-77.449,
123391,2021-03-01 15:35:00,38.01,-77.97,12.4
1045540,2021-03-01 15:35:00,38.398,-77.456,11.5
682507,2021-03-01 15:39:00,38.504,-77.305,8.3
1110748,2021-03-01 15:41:00,38.717,-77.183,9.0
767951,2021-03-01 15:51:00,38.717,-77.183,10.0
741192,2021-03-01 15:52:00,38.847,-77.035,8.9
203331,2021-03-01 15:52:00,38.935,-77.447,10.6
1152885,2021-03-01 15:55:00,38.527,-77.859,10.8
1122553,2021-03-01 15:55:00,38.398,-77.456,12.2
520875,2021-03-01 15:55:00,38.267,-77.449,
113803,2021-03-01 15:55:00,38.586,-77.711,10.5
1110988,2021-03-01 15:56:00,38.717,-77.183,9.6
473118,2021-03-01 15:56:00,38.721,-77.515,10.6
680285,2021-03-01 15:56:00,38.504,-77.305,9.4
1077866,2021-03-01 16:00:00,38.87,-77.02,8.9
888716,2021-03-01 16:05:00,38.847,-77.035,10.6
208982,2021-03-01 16:06:00,38.717,-77.183,10.0
272661,2021-03-01 16:07:00,38.721,-77.515,10.0
681153,2021-03-01 16:10:00,38.504,-77.305,9.4
889196,2021-03-01 16:13:00,38.847,-77.035,11.1
1359337,2021-03-01 16:15:00,38.527,-77.859,10.8
516263,2021-03-01 16:15:00,38.267,-77.449,
718752,2021-03-01 16:15:00,38.01,-77.97,12.6
601926,2021-03-01 16:15:00,38.586,-77.711,11.1
521642,2021-03-01 16:15:00,38.398,-77.456,12.7
914222,2021-03-01 16:16:00,38.717,-77.183,10.0
202071,2021-03-01 16:23:00,38.935,-77.447,10.0
181292,2021-03-01 16:28:00,38.847,-77.035,11.1
943831,2021-03-01 16:31:00,38.721,-77.515,11.0
1030070,2021-03-01 16:31:00,38.504,-77.305,12.2
1031344,2021-03-01 16:35:00,38.504,-77.305,12.2
1124147,2021-03-01 16:35:00,38.586,-77.711,11.0
597449,2021-03-01 16:35:00,38.398,-77.456,13.0
116958,2021-03-01 16:35:00,38.267,-77.449,
619934,2021-03-01 16:35:00,38.527,-77.859,10.7
122726,2021-03-01 16:35:00,38.01,-77.97,12.9
914252,2021-03-01 16:38:00,38.717,-77.183,11.0
484086,2021-03-01 16:39:00,38.847,-77.035,11.1
512598,2021-03-01 16:46:00,38.717,-77.183,11.0
204582,2021-03-01 16:46:00,38.935,-77.447,9.0
888108,2021-03-01 16:50:00,38.847,-77.035,11.0
1081994,2021-03-01 16:52:00,38.847,-77.035,10.6
510425,2021-03-01 16:52:00,38.935,-77.447,10.0
223158,2021-03-01 16:53:00,38.504,-77.305,12.0
105509,2021-03-01 16:55:00,38.398,-77.456,11.0
1122709,2021-03-01 16:55:00,38.586,-77.711,10.5
116760,2021-03-01 16:55:00,38.267,-77.449,
1358551,2021-03-01 16:55:00,38.527,-77.859,10.5
222912,2021-03-01 16:56:00,38.504,-77.305,11.7
209842,2021-03-01 16:56:00,38.717,-77.183,10.7
1260530,2021-03-01 16:56:00,38.721,-77.515,10.6
1109756,2021-03-01 16:57:00,38.717,-77.183,11.0
206767,2021-03-01 17:00:00,38.717,-77.183,11.0
371382,2021-03-01 17:00:00,38.87,-77.02,9.7
518397,2021-03-01 17:15:00,38.267,-77.449,
524013,2021-03-01 17:15:00,38.01,-77.97,13.3
112681,2021-03-01 17:15:00,38.586,-77.711,10.6
514622,2021-03-01 17:15:00,38.717,-77.183,10.0
597935,2021-03-01 17:15:00,38.398,-77.456,10.2
1327360,2021-03-01 17:15:00,38.935,-77.447,9.4
835771,2021-03-01 17:15:00,38.527,-77.859,10.7
768916,2021-03-01 17:20:00,38.717,-77.183,10.0
209895,2021-03-01 17:28:00,38.717,-77.183,10.0
1118116,2021-03-01 17:35:00,38.398,-77.456,10.1
120066,2021-03-01 17:35:00,38.267,-77.449,
838727,2021-03-01 17:35:00,38.527,-77.859,11.3
124871,2021-03-01 17:35:00,38.01,-77.97,13.5
1131082,2021-03-01 17:35:00,38.586,-77.711,11.0
179552,2021-03-01 17:52:00,38.847,-77.035,10.6
1182530,2021-03-01 17:52:00,38.935,-77.447,8.9
739620,2021-03-01 17:55:00,38.527,-77.859,11.1
1353265,2021-03-01 17:55:00,38.01,-77.97,11.3
963578,2021-03-01 17:55:00,38.267,-77.449,10.2
109176,2021-03-01 17:55:00,38.398,-77.456,10.7
110910,2021-03-01 17:55:00,38.586,-77.711,10.8
798745,2021-03-01 17:56:00,38.717,-77.183,10.2
472902,2021-03-01 17:56:00,38.721,-77.515,9.4
1109875,2021-03-01 17:56:00,38.504,-77.305,11.1
1047804,2021-03-01 18:00:00,38.95,-77.45,8.9
178603,2021-03-01 18:00:00,38.85,-77.033,10.6
1077368,2021-03-01 18:00:00,38.87,-77.02,10.3
1349342,2021-03-01 18:15:00,38.267,-77.449,10.6
121246,2021-03-01 18:15:00,38.01,-77.97,11.4
110204,2021-03-01 18:15:00,38.586,-77.711,11.0
1048315,2021-03-01 18:15:00,38.398,-77.456,10.5
619731,2021-03-01 18:15:00,38.527,-77.859,11.7
1355123,2021-03-01 18:35:00,38.01,-77.97,11.2
1055127,2021-03-01 18:35:00,38.586,-77.711,11.1
119427,2021-03-01 18:35:00,38.267,-77.449,11.0
737509,2021-03-01 18:35:00,38.527,-77.859,11.6
1119975,2021-03-01 18:35:00,38.398,-77.456,10.5
738686,2021-03-01 18:52:00,38.847,-77.035,10.0
201159,2021-03-01 18:52:00,38.935,-77.447,8.9
125399,2021-03-01 18:55:00,38.01,-77.97,10.9
112499,2021-03-01 18:55:00,38.586,-77.711,11.4
1359656,2021-03-01 18:55:00,38.527,-77.859,11.8
108463,2021-03-01 18:55:00,38.398,-77.456,10.5
745223,2021-03-01 18:55:00,38.267,-77.449,11.1
512260,2021-03-01 18:56:00,38.717,-77.183,10.0
943686,2021-03-01 18:56:00,38.721,-77.515,10.0
222868,2021-03-01 18:56:00,38.504,-77.305,11.1
1285836,2021-03-01 19:00:00,38.87,-77.02,9.9
108662,2021-03-01 19:15:00,38.398,-77.456,10.5
1133158,2021-03-01 19:15:00,38.586,-77.711,11.0
123038,2021-03-01 19:15:00,38.01,-77.97,11.0
736590,2021-03-01 19:15:00,38.527,-77.859,11.5
117944,2021-03-01 19:15:00,38.267,-77.449,11.1
1052435,2021-03-01 19:35:00,38.586,-77.711,11.0
740347,2021-03-01 19:35:00,38.527,-77.859,11.6
1121968,2021-03-01 19:35:00,38.398,-77.456,10.5
125333,2021-03-01 19:35:00,38.01,-77.97,11.1
518172,2021-03-01 19:35:00,38.267,-77.449,11.3
203918,2021-03-01 19:52:00,38.935,-77.447,9.4
486112,2021-03-01 19:52:00,38.847,-77.035,10.0
1362614,2021-03-01 19:55:00,38.527,-77.859,11.8
711686,2021-03-01 19:55:00,38.267,-77.449,11.3
123713,2021-03-01 19:55:00,38.01,-77.97,10.7
1047671,2021-03-01 19:55:00,38.398,-77.456,10.5
1134379,2021-03-01 19:55:00,38.586,-77.711,10.8
1109167,2021-03-01 19:56:00,38.717,-77.183,10.1
1107684,2021-03-01 19:56:00,38.504,-77.305,11.1
1262023,2021-03-01 19:56:00,38.721,-77.515,10.0
1078082,2021-03-01 20:00:00,38.87,-77.02,9.9
1133855,2021-03-01 20:15:00,38.586,-77.711,11.2
1048709,2021-03-01 20:15:00,38.398,-77.456,10.8
117413,2021-03-01 20:15:00,38.267,-77.449,11.5
1356034,2021-03-01 20:15:00,38.01,-77.97,11.2
838575,2021-03-01 20:15:00,38.527,-77.859,12.0
749415,2021-03-01 20:35:00,38.267,-77.449,11.5
109881,2021-03-01 20:35:00,38.586,-77.711,11.4
1359129,2021-03-01 20:35:00,38.527,-77.859,11.6
1118169,2021-03-01 20:35:00,38.398,-77.456,10.6
523069,2021-03-01 20:35:00,38.01,-77.97,11.0
1085655,2021-03-01 20:52:00,38.935,-77.447,10.0
484540,2021-03-01 20:52:00,38.847,-77.035,10.0
106882,2021-03-01 20:55:00,38.398,-77.456,10.5
662607,2021-03-01 20:55:00,38.527,-77.859,11.6
1357028,2021-03-01 20:55:00,38.01,-77.97,10.9
1127127,2021-03-01 20:55:00,38.586,-77.711,11.2
118246,2021-03-01 20:55:00,38.267,-77.449,11.1
1031170,2021-03-01 20:56:00,38.504,-77.305,11.1
1182967,2021-03-01 20:56:00,38.721,-77.515,10.0
1256129,2021-03-01 20:56:00,38.717,-77.183,10.0
372022,2021-03-01 21:00:00,38.87,-77.02,10.0
768952,2021-03-01 21:00:00,38.85,-77.033,10.0
1123056,2021-03-01 21:15:00,38.398,-77.456,10.5
102965,2021-03-01 21:15:00,38.527,-77.859,11.3
965438,2021-03-01 21:15:00,38.267,-77.449,11.1
111684,2021-03-01 21:15:00,38.586,-77.711,11.2
122730,2021-03-01 21:15:00,38.01,-77.97,10.5
115227,2021-03-01 21:35:00,38.267,-77.449,11.1
598629,2021-03-01 21:35:00,38.398,-77.456,10.2
969989,2021-03-01 21:35:00,38.01,-77.97,10.6
1134892,2021-03-01 21:35:00,38.586,-77.711,11.0
664474,2021-03-01 21:35:00,38.527,-77.859,11.1
484099,2021-03-01 21:52:00,38.847,-77.035,10.6
511353,2021-03-01 21:52:00,38.935,-77.447,9.4
106230,2021-03-01 21:55:00,38.398,-77.456,10.5
103124,2021-03-01 21:55:00,38.527,-77.859,11.0
1053933,2021-03-01 21:55:00,38.586,-77.711,10.7
746775,2021-03-01 21:55:00,38.267,-77.449,11.1
715607,2021-03-01 21:55:00,38.01,-77.97,10.1
766498,2021-03-01 21:56:00,38.717,-77.183,10.0
682823,2021-03-01 21:56:00,38.504,-77.305,11.1
1182587,2021-03-01 21:56:00,38.721,-77.515,10.0
1285644,2021-03-01 22:00:00,38.87,-77.02,10.5
107392,2021-03-01 22:15:00,38.398,-77.456,10.0
1125308,2021-03-01 22:15:00,38.586,-77.711,10.4
102267,2021-03-01 22:15:00,38.527,-77.859,10.8
120688,2021-03-01 22:15:00,38.01,-77.97,9.8
1351165,2021-03-01 22:15:00,38.267,-77.449,11.0
751436,2021-03-01 22:35:00,38.01,-77.97,9.6
109760,2021-03-01 22:35:00,38.586,-77.711,10.5
593949,2021-03-01 22:35:00,38.398,-77.456,10.2
666667,2021-03-01 22:35:00,38.527,-77.859,10.6
519868,2021-03-01 22:35:00,38.267,-77.449,10.7
885008,2021-03-01 22:52:00,38.847,-77.035,10.0
1327323,2021-03-01 22:52:00,38.935,-77.447,8.3
1120363,2021-03-01 22:55:00,38.398,-77.456,9.7
120894,2021-03-01 22:55:00,38.267,-77.449,10.5
111869,2021-03-01 22:55:00,38.586,-77.711,9.6
968774,2021-03-01 22:55:00,38.01,-77.97,9.3
665729,2021-03-01 22:55:00,38.527,-77.859,10.0
682186,2021-03-01 22:56:00,38.504,-77.305,11.1
208446,2021-03-01 22:56:00,38.717,-77.183,9.6
658623,2021-03-01 22:56:00,38.721,-77.515,8.9
1077017,2021-03-01 23:00:00,38.87,-77.02,9.7
104777,2021-03-01 23:15:00,38.398,-77.456,9.6
103941,2021-03-01 23:15:00,38.527,-77.859,9.6
745466,2021-03-01 23:15:00,38.267,-77.449,10.0
120907,2021-03-01 23:15:00,38.01,-77.97,9.0
1126890,2021-03-01 23:15:00,38.586,-77.711,9.3
518015,2021-03-01 23:35:00,38.267,-77.449,10.0
720058,2021-03-01 23:35:00,38.01,-77.97,9.0
1051653,2021-03-01 23:35:00,38.586,-77.711,9.4
1151673,2021-03-01 23:35:00,38.527,-77.859,9.7
1047108,2021-03-01 23:35:00,38.398,-77.456,9.5
1085828,2021-03-01 23:52:00,38.935,-77.447,7.2
178688,2021-03-01 23:52:00,38.847,-77.035,8.9
1124036,2021-03-01 23:55:00,38.586,-77.711,9.1
837002,2021-03-01 23:55:00,38.527,-77.859,9.5
123804,2021-03-01 23:55:00,38.01,-77.97,8.6
119894,2021-03-01 23:55:00,38.267,-77.449,9.7
105278,2021-03-01 23:55:00,38.398,-77.456,9.4
514747,2021-03-01 23:56:00,38.717,-77.183,8.7
1261530,2021-03-01 23:56:00,38.721,-77.515,7.8
222627,2021-03-01 23:56:00,38.504,-77.305,10.0
178795,2021-03-02 00:00:00,38.85,-77.033,8.9
725775,2021-03-02 00:00:00,38.87,-77.02,9.1
201534,2021-03-02 00:00:00,38.95,-77.45,7.2
663656,2021-03-02 00:15:00,38.527,-77.859,9.1
517084,2021-03-02 00:15:00,38.267,-77.449,9.1
107229,2021-03-02 00:15:00,38.398,-77.456,8.6
755142,2021-03-02 00:15:00,38.01,-77.97,8.0
1052233,2021-03-02 00:15:00,38.586,-77.711,8.5
1127755,2021-03-02 00:35:00,38.586,-77.711,8.1
99935,2021-03-02 00:35:00,38.527,-77.859,8.5
1121829,2021-03-02 00:35:00,38.398,-77.456,8.5
122650,2021-03-02 00:35:00,38.01,-77.97,7.6
966338,2021-03-02 00:35:00,38.267,-77.449,8.8
738065,2021-03-02 00:52:00,38.847,-77.035,7.8
1085952,2021-03-02 00:52:00,38.935,-77.447,6.1
1357229,2021-03-02 00:55:00,38.01,-77.97,7.2
664010,2021-03-02 00:55:00,38.527,-77.859,8.5
107523,2021-03-02 00:55:00,38.398,-77.456,8.5
1347377,2021-03-02 00:55:00,38.267,-77.449,8.7
1053669,2021-03-02 00:55:00,38.586,-77.711,8.3
768044,2021-03-02 00:56:00,38.717,-77.183,7.6
221175,2021-03-02 00:56:00,38.504,-77.305,8.9
944986,2021-03-02 00:56:00,38.721,-77.515,6.7
370979,2021-03-02 01:00:00,38.87,-77.02,8.0
748862,2021-03-02 01:15:00,38.267,-77.449,8.5
836802,2021-03-02 01:15:00,38.527,-77.859,7.9
1118184,2021-03-02 01:15:00,38.398,-77.456,6.3
1135476,2021-03-02 01:15:00,38.586,-77.711,7.7
969922,2021-03-02 01:15:00,38.01,-77.97,7.1
1346560,2021-03-02 01:35:00,38.267,-77.449,8.4
110980,2021-03-02 01:35:00,38.586,-77.711,6.2
102255,2021-03-02 01:35:00,38.527,-77.859,7.4
1119435,2021-03-02 01:35:00,38.398,-77.456,6.6
510360,2021-03-02 01:52:00,38.935,-77.447,5.6
767985,2021-03-02 01:52:00,38.847,-77.035,7.2
623247,2021-03-02 01:55:00,38.527,-77.859,7.6
521696,2021-03-02 01:55:00,38.01,-77.97,6.4
114148,2021-03-02 01:55:00,38.586,-77.711,5.2
1050032,2021-03-02 01:55:00,38.398,-77.456,6.6
208105,2021-03-02 01:56:00,38.717,-77.183,6.7
1183358,2021-03-02 01:56:00,38.721,-77.515,5.6
998333,2021-03-02 01:56:00,38.504,-77.305,7.8
372494,2021-03-02 02:00:00,38.87,-77.02,7.3
755123,2021-03-02 02:15:00,38.01,-77.97,5.9
100547,2021-03-02 02:15:00,38.527,-77.859,7.5
528884,2021-03-02 02:15:00,38.586,-77.711,5.9
523734,2021-03-02 02:15:00,38.398,-77.456,4.8
117958,2021-03-02 02:15:00,38.267,-77.449,7.6
1122903,2021-03-02 02:35:00,38.586,-77.711,6.7
837493,2021-03-02 02:35:00,38.527,-77.859,7.5
594099,2021-03-02 02:35:00,38.398,-77.456,4.8
1352683,2021-03-02 02:35:00,38.01,-77.97,6.0
116207,2021-03-02 02:35:00,38.267,-77.449,7.6
202808,2021-03-02 02:52:00,38.935,-77.447,4.4
889192,2021-03-02 02:52:00,38.847,-77.035,6.7
516190,2021-03-02 02:55:00,38.267,-77.449,7.2
104968,2021-03-02 02:55:00,38.398,-77.456,5.6
720079,2021-03-02 02:55:00,38.01,-77.97,5.5
623607,2021-03-02 02:55:00,38.527,-77.859,7.0
599472,2021-03-02 02:55:00,38.586,-77.711,6.4
471802,2021-03-02 02:56:00,38.721,-77.515,5.6
221727,2021-03-02 02:56:00,38.504,-77.305,7.2
208453,2021-03-02 02:56:00,38.717,-77.183,6.2
372036,2021-03-02 03:00:00,38.87,-77.02,6.7
887389,2021-03-02 03:00:00,38.85,-77.033,6.7
525671,2021-03-02 03:15:00,38.586,-77.711,5.4
1121978,2021-03-02 03:15:00,38.398,-77.456,5.9
518712,2021-03-02 03:15:00,38.267,-77.449,7.0
121861,2021-03-02 03:15:00,38.01,-77.97,5.2
666846,2021-03-02 03:15:00,38.527,-77.859,6.8
749293,2021-03-02 03:35:00,38.267,-77.449,7.1
1126363,2021-03-02 03:35:00,38.586,-77.711,5.8
1359827,2021-03-02 03:35:00,38.527,-77.859,6.3
123532,2021-03-02 03:35:00,38.01,-77.97,4.7
107978,2021-03-02 03:35:00,38.398,-77.456,5.7
1326924,2021-03-02 03:52:00,38.935,-77.447,3.9
1081635,2021-03-02 03:52:00,38.847,-77.035,5.0
1048330,2021-03-02 03:55:00,38.398,-77.456,5.3
1124592,2021-03-02 03:55:00,38.586,-77.711,5.6
1151147,2021-03-02 03:55:00,38.527,-77.859,6.6
119157,2021-03-02 03:55:00,38.267,-77.449,6.7
750844,2021-03-02 03:55:00,38.01,-77.97,4.0
945980,2021-03-02 03:56:00,38.721,-77.515,3.9
1028754,2021-03-02 03:56:00,38.504,-77.305,6.7
1110391,2021-03-02 03:56:00,38.717,-77.183,5.3
372381,2021-03-02 04:00:00,38.87,-77.02,5.0
1050468,2021-03-02 04:15:00,38.586,-77.711,5.5
116334,2021-03-02 04:15:00,38.267,-77.449,6.5
1047636,2021-03-02 04:15:00,38.398,-77.456,4.6
102458,2021-03-02 04:15:00,38.527,-77.859,5.7
110494,2021-03-02 04:35:00,38.586,-77.711,5.2
662627,2021-03-02 04:35:00,38.527,-77.859,5.6
521748,2021-03-02 04:35:00,38.01,-77.97,4.0
106458,2021-03-02 04:35:00,38.398,-77.456,4.2
119110,2021-03-02 04:35:00,38.267,-77.449,6.0
886173,2021-03-02 04:52:00,38.847,-77.035,4.4
1084404,2021-03-02 04:52:00,38.935,-77.447,3.3
1129389,2021-03-02 04:55:00,38.586,-77.711,4.4
